0.0907319 0.00175921
0.0911734 0.00178828
0.0916148 0.00174401
0.0920563 0.00170991
0.0924977 0.00165671
0.0929392 0.00167956
0.0933806 0.00168883
0.0938221 0.00163798
0.0942635 0.00164928
0.0947049 0.00165961
0.0951464 0.00156475
0.0955878 0.00164004
0.0960293 0.00149466
0.0964707 0.00141366
0.0969121 0.00147639
0.0973536 0.00138892
0.097795 0.00133718
0.0982364 0.00126072
0.0986779 0.00134409
0.0991193 0.00140542
0.0995607 0.00132988
0.100002 0.001338
0.100444 0.00122955
0.100885 0.00122713
0.101326 0.00122931
0.101768 0.00126535
0.102209 0.0011978
0.102651 0.00122522
0.103092 0.00163088
0.103534 0.00158038
0.103975 0.00126608
0.104416 0.0012108
0.104858 0.00130758
0.105299 0.00116511
0.105741 0.00108149
0.106182 0.00112203
0.106623 0.00109902
0.107065 0.00101554
0.107506 0.00098748
0.107948 0.0009272
0.108389 0.00095872
0.10883 0.00102632 
0.109272 0.0010677
0.109713 0.00098884
0.110155 0.00091343
0.110596 0.0009276
0.111037 0.00089601
0.111479 0.00090607
0.11192 0.00084086 
0.112362 0.00071196
0.112803 0.00072659
0.113244 0.00076296
0.113686 0.00089037
0.114127 0.00084888
0.114569 0.00067868
0.11501 0.00072108 
0.115451 0.00075434
0.115893 0.00074935
0.116334 0.0006416
0.116776 0.00052543
0.117217 0.00057126
0.117658 0.0006901
0.1181 0.00059691 
0.118541 0.00067621
0.118982 0.00054904
0.119424 0.0005558
0.119865 0.00051697
0.120307 0.00045219
0.120748 0.00052453
0.121189 0.00037657
0.121631 0.00030405
0.122072 0.0004291
0.122513 0.00045051
0.122955 0.0004477
0.123396 0.00051124
0.123837 0.00060836
0.124279 0.00063586
0.12472 0.00056747 
0.125162 0.00055612
0.125603 0.0005499
0.126044 0.00048391
0.126486 0.00045244
0.126927 0.00051238
0.127368 0.00047378
0.12781 0.00043605 
0.128251 0.00051562 
0.128692 0.00045111 
0.129134 0.00046439 
0.129575 0.0004599 
0.130016 0.00036503 
