0.104858 0.0003356 
0.105299 0.00044112 
0.105741 0.00044818 
0.106182 0.0004278 
0.106623 0.00039475 
0.107065 0.00048864 
0.107506 0.00049119 
0.107948 0.00039032 
0.108389 0.00043145 
0.10883 0.00043328  
0.109272 0.00044436 
0.109713 0.00045937 
0.110155 0.00055858 
0.110596 0.00062424 
0.111037 0.00050302 
0.111479 0.00033211 
0.11192 0.00034913  
